Time_s,Vout_Ideal_V,Vout_TL071_V,Vout_LF357_V
0.00011380690345172587,1.8202066512769441,1.3823474579128396,1.6304408046365384
0.00011405702851425713,1.8468097952344538,1.4100247754934765,1.6552035796103943
0.0001143071535767884,1.8729548557954854,1.4373551239780051,1.6795434633462254
0.00011455727863931966,1.8986392231546916,1.4643290933617017,1.7034827352401665
0.00011480740370185093,1.923852845352097,1.4909428802231146,1.7269869640676625
0.0001150575287643822,1.9485930552642503,1.5171868523186498,1.750079089367355
0.00011530765382691345,1.9728503283887902,1.5430577942188242,1.7727244338054597
0.00011555777888944473,1.9966219416268274,1.568545839814583,1.7949465865995284
0.00011580790395197599,2.0198989087991164,1.593648371964786,1.8167106928658812
0.00011605802901450726,2.042678440666173,1.6183553092276166,1.8380409250460112
0.00011630815407703852,2.0649521163033464,1.6426646503009545,1.8589022957714536
0.0001165582791395698,2.0867170523538756,1.66656606573221,1.8793195258480602
0.00011680840420210105,2.107965425257326,1.6900581991688404,1.8992575569934165
0.00011705852926463231,2.1286942623590557,1.7131304745621805,1.9187416155279395
0.00011730865432716359,2.148896358068543,1.7357822095003335,1.9377366072682463
0.00011755877938969485,2.168568621036431,1.7580025485503732,1.956268243370139
0.00011780890445222612,2.187704479196705,1.7797915091704621,1.9743014393604885
0.00011805902951475738,2.206300722359275,1.801137952510283,1.9918623428057984
0.00011830915457728865,2.224351451986834,1.8220426057394319,2.0089159289219714
0.00011855927963981991,2.2418533021488463,1.842494078854432,2.025488752677501
0.00011880940470235117,2.2588010689193925,1.8624937897883995,2.0415458898240564
0.00011905952976488245,2.2751912353868615,1.8820300652024957,2.057114245829831
0.00011930965482741371,2.2910192993853644,1.9011050816337276,2.072159077676869
0.00011955977988994498,2.3062815814572346,1.919706866873225,2.0867075972497062
0.00011980990495247624,2.320974314594577,1.937838339035162,2.100725254130659
0.0001200600300150075,2.335093641616881,1.9554872517663233,2.114239550140206
0.00012031015507753877,2.3486365252424766,1.9726572795321156,2.1272161984819737
0.00012056028014007003,2.361598941641724,1.9893358915833992,2.1396829274172147
0.00012081040520260131,2.3739786090600883,2.0055275103741925,2.1516057429646707
0.00012106053026513257,2.3857713068515833,2.021219328751532,2.1630125905629516
0.00012131065532766384,2.3969755182806893,2.036416554768528,2.173869793914659
0.0001215607803901951,2.4075868448812474,2.0511060749068486,2.184205474021958
0.00012181090545272636,2.417604544873298,2.065293891810313,2.1939863575023444
0.00012206103051525763,2.4270240176509,2.078966607128868,2.203240665695926
0.0001223111555777889,2.435845305509287,2.092131004496693,2.2119355598576917
0.00012256128064032015,2.444063619445718,2.1047733981591565,2.220099349898491
0.00012281140570285143,2.4516797868959137,2.116901382382637,2.2276996656303436
0.0001230615307653827,2.4586888099703357,2.128500965512005,2.2347648737555357
0.00012331165582791395,2.46509233218398,2.1395805383803594,2.241263106901979
0.00012356178089044522,2.4708851478062046,2.1501258539051915,2.2472227510550113
0.0001238119059529765,2.4760697029440535,2.160146090273951,2.252612479529109
0.00012406203101550777,2.480640586954233,2.1696267121585464,2.2574606767071144
0.00012431215607803901,2.484601047140212,2.1785777036716327,2.2617365759877655
0.0001245622811405703,2.4879454808091523,2.1869842696969797,2.2654685258141902
0.00012481240620310156,2.490677940639298,2.194857183075744,2.268626378261261
0.0001250625312656328,2.492792615806025,2.2021813802475503,2.271238401120773
0.00012531265632816408,2.4942943742106034,2.208968434234688,2.2732750784425395
0.00012556278139069535,2.4951772149693983,2.2152030352363936,2.2747645948936324
0.00012581290645322663,2.495446783525873,2.2208975267831463,2.275678092589426
0.00012606303151575787,2.4950969045142246,2.226036363497899,2.2760436230567884
0.00012631315657828915,2.4941340234755858,2.23063267492375,2.275833033901682
0.00012656328164082042,2.492551769949229,2.234670668314017,2.275074224096382
0.00012681340670335167,2.490357387253184,2.2381642486814877,2.2737397614590624
0.00012706353176588294,2.4875443244649147,2.2410974172985267,2.2718573537859372
0.00012731365682841421,2.484120607270844,2.243484824194512,2.2694003350133425
0.0001275637818909455,2.480079520345458,2.2453102589611045,2.266396188420921
0.00012781390695347673,2.4754298428262502,2.2465891351749874,2.2628190406836386
0.000128064032016008,2.4701647162949945,2.2473050330464837,2.25869612267931
0.00012831415707853928,2.464293687628975,2.247474114854504,2.254002379091319
0.00012856428214107053,2.4578097283937237,2.2470797735468575,2.2487647726310374
0.0001288144072036018,2.4507231268558325,2.2461388925027816,2.2429590671121415
0.00012906453226613307,2.4430267421212286,2.24463469875657,2.2366119397433137
0.00012931465732866435,2.4347315780374292,2.242584774813475,2.2297000041468644
0.0001295647823911956,2.4258303619507204,2.239972224773756,2.2222496298855554
0.00012981490745372687,2.416334835689936,2.2368152882247787,2.21423828796585
0.00013006503251625814,2.4062375941283527,2.233096955625401,2.205692023329372
0.0001303151575787894,2.395551067064135,2.2288361251379767,2.1965891984263486
0.00013056528264132066,2.384267769602639,2.224015672737417,2.1869554935784192
0.00013081540770385193,2.372400810047005,2.218655163792386,2.1767701657703786
0.0001310655327663832,2.3599426078654804,2.2127373682611866,2.166058544852964
0.00013131565782891445,2.3469069253198587,2.206282465318657,2.1548007707497954
0.00013156578289144573,2.333286125328995,2.1992731693552634,2.1430218039166093
0.000131815907953977,2.3190946058984268,2.191730248021251,2.1307027160532623
0.00013206603301650825,2.3043246676602394,2.1836363768003464,2.1178680510284837
0.00013231615807903952,2.2889913154846577,2.1750128916851454,2.1044998060561295
0.0001325662831415708,2.273086841237496,2.165842442882662,2.0906221178709092
0.00013281640820410207,2.2566268005498213,2.1561469045048574,2.076217924266629
0.00013306653326663331,2.239603497502779,2.1459089395837374,2.0613109253474997
0.0001333166583291646,2.22203303949941,2.135150924844656,2.045885010748798
0.00013356678339169586,2.203907715018397,2.1238555576940468,2.029963437043627
0.0001338169084542271,2.185244186824014,2.112045699328271,2.0135310246995557
0.00013406703351675838,2.1660347644421623,2.0997040912260236,1.9966106058276307
0.00013431715857928965,2.1462965959425055,2.086854048681487,1.9791879404446435
0.0001345672836418209,2.1260220534521315,2.0734783882941397,1.961285389278141
0.00013481740870435217,2.1052287399747938,2.059600857732138,1.942889669828993
0.00013506753376688345,2.0839091175694175,2.0452043673381497,1.924022675551979
0.00013531765882941472,2.0620811879508074,2.0303130441993917,1.9046720777227768
0.00013556778389194597,2.0397375399080544,2.014909944601596,1.884859281226858
0.00013581790895447724,2.016896573002525,1.9990195459330404,1.864572918068655
0.00013606803401700852,1.9935509742432749,1.9826250566032668,1.84383390369174
0.00013631815907953976,1.969719515679763,1.965751278681269,1.82263180050003
0.00013656828414207103,1.945395041779354,1.9483816023085172,1.8009870511889075
0.0001368184092046023,1.9205966288013991,1.9305410969370733,1.7788901561381425
0.00013706853426713358,1.8953173141816537,1.912213399891848,1.7563610725047045
0.00013731865932966483,1.8695764424040646,1.8934237912166985,1.7333912055372835
0.0001375687843921961,1.843367257017508,1.8741561721206292,1.710000031689741
0.00013781890945472738,1.8167093534919796,1.854436030209903,1.6861798873237066
0.00013806903451725862,1.7895961926079236,1.8342475353640186,1.6619497443337594
0.0001383191595797899,1.7620475842290269,1.813616325193642,1.6373028460145267
0.00013856928464232117,1.7340572470396116,1.7925268935448464,1.6122576638391493
0.00013881940970485244,1.705645137215165,1.7710049955683707,1.5868083533971562
0.0001390695347673837,1.6768052796621016,1.7490354703109154,1.5609728922238706
0.00013931965982991496,1.6475577332756637,1.7266441485789137,1.5347463046369811
0.00013956978489244624,1.6178968497219346,1.7038162349080508,1.508146084607434
0.00013981990995497748,1.5878427596031028,1.6805775948717991,1.4811681243324024
0.00014007003501750876,1.5573901462376005,1.6569138499837799,1.4538294375654983
0.00014032016008004003,1.526559196591651,1.6328508475346535,1.4261267437518461
