Vdiff_input_V,Vout_Ideal_V,Vout_TL071_V,Vout_LF357_V,Vout_OPA828_V,Vout_ADA4817_V
-0.00020620620620620623,-5.149957877747748,-5.151468172002002,-5.151468172002002,-5.151468172002002,-5.151468172002002
-0.00020540540540540543,-5.129958065135136,-5.1314624943243246,-5.1314624943243246,-5.1314624943243246,-5.1314624943243246
-0.00020460460460460463,-5.10995824935936,-5.111456813483484,-5.111456813483484,-5.111456813483484,-5.111456813483484
-0.00020380380380380383,-5.0899584303403405,-5.0914511293994,-5.0914511293994,-5.0914511293994,-5.0914511293994
-0.00020300300300300303,-5.069958611321322,-5.071445445315316,-5.071445445315316,-5.071445445315316,-5.071445445315316
-0.00020220220220220223,-5.049958792302303,-5.051439761231232,-5.051439761231232,-5.051439761231232,-5.051439761231232
-0.00020140140140140143,-5.029958973283284,-5.031434077147148,-5.031434077147148,-5.031434077147148,-5.031434077147148
-0.0002006006006006006,-5.009959154264264,-5.011428393063063,-5.011428393063063,-5.011428393063063,-5.011428393063063
-0.0001997997997997998,-4.989959334444444,-4.991422708178178,-4.991422708178178,-4.991422708178178,-4.991422708178178
-0.000198998998998999,-4.969959512222222,-4.971417020890891,-4.971417020890891,-4.971417020890891,-4.971417020890891
-0.0001981981981981982,-4.94995969,-4.951411333603604,-4.951411333603604,-4.951411333603604,-4.951411333603604
-0.0001973973973973974,-4.929959867777778,-4.931405646316317,-4.931405646316317,-4.931405646316317,-4.931405646316317
-0.00019659659659659661,-4.909960045555556,-4.91139995902903,-4.91139995902903,-4.91139995902903,-4.91139995902903
-0.00019579579579579582,-4.8899602233333335,-4.891394271741742,-4.891394271741742,-4.891394271741742,-4.891394271741742
-0.00019499499499499502,-4.869960401091092,-4.871388584434435,-4.871388584434435,-4.871388584434435,-4.871388584434435
-0.00019419419419419422,-4.8499605756656665,-4.851382893943945,-4.851382893943945,-4.851382893943945,-4.851382893943945
-0.00019339339339339342,-4.82996075024024,-4.831377203453454,-4.831377203453454,-4.831377203453454,-4.831377203453454
-0.00019259259259259262,-4.809960924814815,-4.811371512962963,-4.811371512962963,-4.811371512962963,-4.811371512962963
-0.00019179179179179182,-4.78996109938939,-4.791365822472473,-4.791365822472473,-4.791365822472473,-4.791365822472473
-0.00019099099099099102,-4.769961273963965,-4.771360131981982,-4.771360131981982,-4.771360131981982,-4.771360131981982
-0.00019019019019019022,-4.7499614485385395,-4.751354441491491,-4.751354441491491,-4.751354441491491,-4.751354441491491
-0.00018938938938938942,-4.729961620670672,-4.731348748558559,-4.731348748558559,-4.731348748558559,-4.731348748558559
-0.0001885885885885886,-4.7099617920420425,-4.711343054864865,-4.711343054864865,-4.711343054864865,-4.711343054864865
-0.0001877877877877878,-4.689961963413413,-4.691337361171171,-4.691337361171171,-4.691337361171171,-4.691337361171171
-0.000186986986986987,-4.669962134784785,-4.671331667477477,-4.671331667477477,-4.671331667477477,-4.671331667477477
-0.0001861861861861862,-4.649962306156157,-4.651325973783784,-4.651325973783784,-4.651325973783784,-4.651325973783784
-0.0001853853853853854,-4.6299624775275285,-4.63132028009009,-4.63132028009009,-4.63132028009009,-4.63132028009009
-0.0001845845845845846,-4.609962648898899,-4.6113145863963965,-4.6113145863963965,-4.6113145863963965,-4.6113145863963965
-0.0001837837837837838,-4.589962820270271,-4.591308892702703,-4.591308892702703,-4.591308892702703,-4.591308892702703
-0.000182982982982983,-4.569962991641642,-4.57130319900901,-4.57130319900901,-4.57130319900901,-4.57130319900901
-0.0001821821821821822,-4.549963163013014,-4.551297505315316,-4.551297505315316,-4.551297505315316,-4.551297505315316
-0.0001813813813813814,-4.529963334384385,-4.531291811621622,-4.531291811621622,-4.531291811621622,-4.531291811621622
-0.0001805805805805806,-4.509963505755756,-4.511286117927928,-4.511286117927928,-4.511286117927928,-4.511286117927928
-0.0001797797797797798,-4.489963676686687,-4.4912804237937936,-4.4912804237937936,-4.4912804237937936,-4.4912804237937936
-0.000178978978978979,-4.469963846456457,-4.471274728498499,-4.471274728498499,-4.471274728498499,-4.471274728498499
-0.0001781781781781782,-4.449964016226227,-4.451269033203204,-4.451269033203204,-4.451269033203204,-4.451269033203204
-0.0001773773773773774,-4.429964185995996,-4.431263337907907,-4.431263337907907,-4.431263337907907,-4.431263337907907
-0.0001765765765765766,-4.409964355765766,-4.411257642612613,-4.411257642612613,-4.411257642612613,-4.411257642612613
-0.0001757757757757758,-4.389964525535536,-4.3912519473173175,-4.3912519473173175,-4.3912519473173175,-4.3912519473173175
-0.000174974974974975,-4.369964695305306,-4.371246251971972,-4.371246251971972,-4.371246251971972,-4.371246251971972
-0.0001741741741741742,-4.3499648650750755,-4.3512405550750755,-4.3512405550750755,-4.3512405550750755,-4.3512405550750755
-0.0001733733733733734,-4.329965034844845,-4.3312348581781785,-4.3312348581781785,-4.3312348581781785,-4.3312348581781785
-0.0001725725725725726,-4.309965204614615,-4.311229161281282,-4.311229161281282,-4.311229161281282,-4.311229161281282
-0.0001717717717717718,-4.289965374384384,-4.291223464384385,-4.291223464384385,-4.291223464384385,-4.291223464384385
-0.000170970970970971,-4.269965544154155,-4.271217767487488,-4.271217767487488,-4.271217767487488,-4.271217767487488
-0.0001701701701701702,-4.249965713923924,-4.251212070590591,-4.251212070590591,-4.251212070590591,-4.251212070590591
-0.0001693693693693694,-4.229965881171172,-4.231206373693694,-4.231206373693694,-4.231206373693694,-4.231206373693694
-0.0001685685685685686,-4.209966047737738,-4.211200676796797,-4.211200676796797,-4.211200676796797,-4.211200676796797
-0.0001677677677677678,-4.189966214304305,-4.1911949798999,-4.1911949798999,-4.1911949798999,-4.1911949798999
-0.000166966966966967,-4.169966380870871,-4.171189283003003,-4.171189283003003,-4.171189283003003,-4.171189283003003
-0.00016616616616616618,-4.149966547437438,-4.151183586106106,-4.151183586106106,-4.151183586106106,-4.151183586106106
-0.00016536536536536538,-4.129966714004004,-4.1311778892092095,-4.1311778892092095,-4.1311778892092095,-4.1311778892092095
-0.00016456456456456458,-4.109966881441442,-4.111172191441441,-4.111172191441441,-4.111172191441441,-4.111172191441441
-0.00016376376376376378,-4.08996704960961,-4.091166492942943,-4.091166492942943,-4.091166492942943,-4.091166492942943
-0.00016296296296296298,-4.069967217777778,-4.071160794444444,-4.071160794444444,-4.071160794444444,-4.071160794444444
-0.00016216216216216218,-4.049967385945946,-4.051155095945946,-4.051155095945946,-4.051155095945946,-4.051155095945946
-0.00016136136136136138,-4.029967554114115,-4.0311493974474475,-4.0311493974474475,-4.0311493974474475,-4.0311493974474475
-0.00016056056056056058,-4.0099677222822825,-4.011143698948949,-4.011143698948949,-4.011143698948949,-4.011143698948949
-0.00015975975975975978,-3.9899678894894897,-3.9911380004504506,-3.9911380004504506,-3.9911380004504506,-3.9911380004504506
-0.00015895895895895899,-3.969968054454455,-3.971132301951952,-3.971132301951952,-3.971132301951952,-3.971132301951952
-0.0001581581581581582,-3.94996821941942,-3.951126603453454,-3.951126603453454,-3.951126603453454,-3.951126603453454
-0.0001573573573573574,-3.929968384384385,-3.9311209049549554,-3.9311209049549554,-3.9311209049549554,-3.9311209049549554
-0.0001565565565565566,-3.90996854934935,-3.911115206456457,-3.911115206456457,-3.911115206456457,-3.911115206456457
-0.00015575575575575576,-3.8899687143143145,-3.891109507957958,-3.891109507957958,-3.891109507957958,-3.891109507957958
-0.00015495495495495496,-3.86996887936937,-3.8711038093693695,-3.8711038093693695,-3.8711038093693695,-3.8711038093693695
-0.00015415415415415416,-3.8499690459359366,-3.8510981092692695,-3.8510981092692695,-3.8510981092692695,-3.8510981092692695
-0.00015335335335335337,-3.829969212502503,-3.8310924091691696,-3.8310924091691696,-3.8310924091691696,-3.8310924091691696
-0.00015255255255255257,-3.8099693790690696,-3.8110867090690697,-3.8110867090690697,-3.8110867090690697,-3.8110867090690697
-0.00015175175175175177,-3.7899695456356364,-3.7910810089689697,-3.7910810089689697,-3.7910810089689697,-3.7910810089689697
-0.00015095095095095097,-3.769969712202203,-3.7710753088688698,-3.7710753088688698,-3.7710753088688698,-3.7710753088688698
-0.00015015015015015017,-3.74996987876877,-3.75106960876877,-3.75106960876877,-3.75106960876877,-3.75106960876877
-0.00014934934934934937,-3.729970044034035,-3.73106390866867,-3.73106390866867,-3.73106390866867,-3.73106390866867
-0.00014854854854854857,-3.709970208999,-3.7110582085685695,-3.7110582085685695,-3.7110582085685695,-3.7110582085685695
-0.00014774774774774777,-3.689970373963965,-3.6910525084684696,-3.6910525084684696,-3.6910525084684696,-3.6910525084684696
-0.00014694694694694697,-3.6699705389289297,-3.671046808368369,-3.671046808368369,-3.671046808368369,-3.671046808368369
-0.00014614614614614618,-3.6499707038938944,-3.651041108268269,-3.651041108268269,-3.651041108268269,-3.651041108268269
-0.00014534534534534538,-3.6299708688588597,-3.631035408168169,-3.631035408168169,-3.631035408168169,-3.631035408168169
-0.00014454454454454458,-3.6099710338238244,-3.611029708068069,-3.611029708068069,-3.611029708068069,-3.611029708068069
-0.00014374374374374378,-3.5899711987887897,-3.591024007967969,-3.591024007967969,-3.591024007967969,-3.591024007967969
-0.00014294294294294298,-3.569971363753755,-3.571018307867869,-3.571018307867869,-3.571018307867869,-3.571018307867869
-0.00014214214214214218,-3.5499715287187197,-3.551012607767769,-3.551012607767769,-3.551012607767769,-3.551012607767769
-0.00014134134134134138,-3.529971693683685,-3.531006907667669,-3.531006907667669,-3.531006907667669,-3.531006907667669
-0.00014054054054054058,-3.50997185864865,-3.511001207567569,-3.511001207567569,-3.511001207567569,-3.511001207567569
-0.00013973973973973979,-3.4899720230930944,-3.4909955069469483,-3.4909955069469483,-3.4909955069469483,-3.4909955069469483
-0.00013893893893893899,-3.469972186456458,-3.470989805245247,-3.470989805245247,-3.470989805245247,-3.470989805245247
-0.0001381381381381382,-3.4499723498198214,-3.450984103543545,-3.450984103543545,-3.450984103543545,-3.450984103543545
-0.00013733733733733733,-3.4299725131831833,-3.430978401841842,-3.430978401841842,-3.430978401841842,-3.430978401841842
-0.00013653653653653654,-3.4099726765465466,-3.41097270014014,-3.41097270014014,-3.41097270014014,-3.41097270014014
-0.00013573573573573574,-3.3899728399099103,-3.3909669984384383,-3.3909669984384383,-3.3909669984384383,-3.3909669984384383
-0.00013493493493493494,-3.3699730034034037,-3.370961296736737,-3.370961296736737,-3.370961296736737,-3.370961296736737
-0.00013413413413413414,-3.3499731683683684,-3.350955595035035,-3.350955595035035,-3.350955595035035,-3.350955595035035
-0.00013333333333333334,-3.3299733333333337,-3.3309498933333335,-3.3309498933333335,-3.3309498933333335,-3.3309498933333335
-0.00013253253253253254,-3.3099734982982985,-3.310944191631632,-3.310944191631632,-3.310944191631632,-3.310944191631632
-0.00013173173173173174,-3.2899736632632637,-3.2909384899299305,-3.2909384899299305,-3.2909384899299305,-3.2909384899299305
-0.00013093093093093094,-3.2699738282282285,-3.2709327882282286,-3.2709327882282286,-3.2709327882282286,-3.2709327882282286
-0.00013013013013013014,-3.2499739931931937,-3.250927086526527,-3.250927086526527,-3.250927086526527,-3.250927086526527
-0.00012932932932932935,-3.229974155475476,-3.2309213848248257,-3.2309213848248257,-3.2309213848248257,-3.2309213848248257
-0.00012852852852852855,-3.2099743172372377,-3.210915683123124,-3.210915683123124,-3.210915683123124,-3.210915683123124
-0.00012772772772772775,-3.1899744789989994,-3.190909981421422,-3.190909981421422,-3.190909981421422,-3.190909981421422
-0.00012692692692692695,-3.169974640760761,-3.1709042797197204,-3.1709042797197204,-3.1709042797197204,-3.1709042797197204
-0.00012612612612612615,-3.149974802522523,-3.1508985780180185,-3.1508985780180185,-3.1508985780180185,-3.1508985780180185
-0.00012532532532532535,-3.129974964284285,-3.130892876316317,-3.130892876316317,-3.130892876316317,-3.130892876316317
-0.00012452452452452455,-3.1099751269969977,-3.110887174614615,-3.110887174614615,-3.110887174614615,-3.110887174614615
-0.00012372372372372375,-3.089975290360361,-3.0908814729129137,-3.0908814729129137,-3.0908814729129137,-3.0908814729129137
-0.00012292292292292295,-3.0699754537237243,-3.070875771211212,-3.070875771211212,-3.070875771211212,-3.070875771211212
-0.00012212212212212216,-3.0499756170870875,-3.0508700695095103,-3.0508700695095103,-3.0508700695095103,-3.0508700695095103
-0.00012132132132132136,-3.0299757804504512,-3.030864367807809,-3.030864367807809,-3.030864367807809,-3.030864367807809
-0.00012052052052052056,-3.0099759438138145,-3.010858666106107,-3.010858666106107,-3.010858666106107,-3.010858666106107
-0.00011971971971971976,-2.9899761071771778,-2.990852963843845,-2.990852963843845,-2.990852963843845,-2.990852963843845
-0.00011891891891891896,-2.9699762705405415,-2.9708472605405416,-2.9708472605405416,-2.9708472605405416,-2.9708472605405416
-0.00011811811811811816,-2.9499764339039047,-2.950841557237238,-2.950841557237238,-2.950841557237238,-2.950841557237238
-0.00011731731731731736,-2.929976597267268,-2.930835853933935,-2.930835853933935,-2.930835853933935,-2.930835853933935
-0.00011651651651651656,-2.9099767606306317,-2.9108301506306318,-2.9108301506306318,-2.9108301506306318,-2.9108301506306318
-0.00011571571571571576,-2.889976923993995,-2.8908244473273284,-2.8908244473273284,-2.8908244473273284,-2.8908244473273284
-0.00011491491491491491,-2.869977087187187,-2.870818744024024,-2.870818744024024,-2.870818744024024,-2.870818744024024
-0.00011411411411411411,-2.849977248948949,-2.8508130407207206,-2.8508130407207206,-2.8508130407207206,-2.8508130407207206
-0.00011331331331331331,-2.8299774107107107,-2.830807337417417,-2.830807337417417,-2.830807337417417,-2.830807337417417
-0.00011251251251251251,-2.8099775724724725,-2.810801634114114,-2.810801634114114,-2.810801634114114,-2.810801634114114
-0.00011171171171171172,-2.7899777342342342,-2.790795930810811,-2.790795930810811,-2.790795930810811,-2.790795930810811
-0.00011091091091091092,-2.769977895995996,-2.7707902275075074,-2.7707902275075074,-2.7707902275075074,-2.7707902275075074
-0.00011011011011011012,-2.749978057757758,-2.7507845242042044,-2.7507845242042044,-2.7507845242042044,-2.7507845242042044
-0.00010930930930930932,-2.72997821951952,-2.730778820900901,-2.730778820900901,-2.730778820900901,-2.730778820900901
-0.00010850850850850852,-2.7099783812812817,-2.710773117597598,-2.710773117597598,-2.710773117597598,-2.710773117597598
-0.00010770770770770772,-2.6899785430430434,-2.6907674142942946,-2.6907674142942946,-2.6907674142942946,-2.6907674142942946
-0.00010690690690690692,-2.669978704804805,-2.670761710990991,-2.670761710990991,-2.670761710990991,-2.670761710990991
-0.00010610610610610612,-2.649978866566567,-2.650756007687688,-2.650756007687688,-2.650756007687688,-2.650756007687688
-0.00010530530530530532,-2.6299790283283286,-2.6307503043843847,-2.6307503043843847,-2.6307503043843847,-2.6307503043843847
-0.00010450450450450453,-2.6099791900900904,-2.6107446010810818,-2.6107446010810818,-2.6107446010810818,-2.6107446010810818
-0.00010370370370370373,-2.589979351851852,-2.5907388977777783,-2.5907388977777783,-2.5907388977777783,-2.5907388977777783
-0.00010290290290290293,-2.5699795136136143,-2.570733194474475,-2.570733194474475,-2.570733194474475,-2.570733194474475
-0.00010210210210210213,-2.549979675375376,-2.550727491171172,-2.550727491171172,-2.550727491171172,-2.550727491171172
-0.00010130130130130133,-2.529979837137138,-2.5307217878678685,-2.5307217878678685,-2.5307217878678685,-2.5307217878678685
-0.00010050050050050053,-2.5099799988988996,-2.510716084564565,-2.510716084564565,-2.510716084564565,-2.510716084564565
-9.969969969969973e-05,-2.4899801606606617,-2.490710381261262,-2.490710381261262,-2.490710381261262,-2.490710381261262
-9.889889889889893e-05,-2.4699803224224235,-2.4707046779579587,-2.4707046779579587,-2.4707046779579587,-2.4707046779579587
-9.809809809809813e-05,-2.4499804841841852,-2.4506989746546552,-2.4506989746546552,-2.4506989746546552,-2.4506989746546552
-9.729729729729734e-05,-2.429980645945947,-2.4306932713513523,-2.4306932713513523,-2.4306932713513523,-2.4306932713513523
-9.649649649649654e-05,-2.4099808077077087,-2.410687568048049,-2.410687568048049,-2.410687568048049,-2.410687568048049
-9.569569569569574e-05,-2.3899809694694705,-2.3906818647447454,-2.3906818647447454,-2.3906818647447454,-2.3906818647447454
-9.489489489489494e-05,-2.369981131021022,-2.370676161231232,-2.370676161231232,-2.370676161231232,-2.370676161231232
-9.409409409409414e-05,-2.3499812911811824,-2.3506704563263274,-2.3506704563263274,-2.3506704563263274,-2.3506704563263274
-9.329329329329334e-05,-2.329981451341342,-2.3306647514214225,-2.3306647514214225,-2.3306647514214225,-2.3306647514214225
-9.249249249249249e-05,-2.309981611501501,-2.310659046516516,-2.310659046516516,-2.310659046516516,-2.310659046516516
-9.169169169169169e-05,-2.2899817716616613,-2.2906533416116113,-2.2906533416116113,-2.2906533416116113,-2.2906533416116113
-9.089089089089089e-05,-2.2699819318218215,-2.2706476367067063,-2.2706476367067063,-2.2706476367067063,-2.2706476367067063
-9.009009009009009e-05,-2.2499820919819817,-2.2506419318018014,-2.2506419318018014,-2.2506419318018014,-2.2506419318018014
-8.928928928928929e-05,-2.229982252142142,-2.230636226896897,-2.230636226896897,-2.230636226896897,-2.230636226896897
-8.84884884884885e-05,-2.209982412302302,-2.210630521991992,-2.210630521991992,-2.210630521991992,-2.210630521991992
-8.76876876876877e-05,-2.1899825724624624,-2.190624817087087,-2.190624817087087,-2.190624817087087,-2.190624817087087
-8.68868868868869e-05,-2.1699827326226226,-2.1706191121821825,-2.1706191121821825,-2.1706191121821825,-2.1706191121821825
-8.60860860860861e-05,-2.149982892782783,-2.1506134072772776,-2.1506134072772776,-2.1506134072772776,-2.1506134072772776
-8.52852852852853e-05,-2.129983052942943,-2.1306077023723726,-2.1306077023723726,-2.1306077023723726,-2.1306077023723726
-8.44844844844845e-05,-2.1099832141341346,-2.1106019974674677,-2.1106019974674677,-2.1106019974674677,-2.1106019974674677
-8.36836836836837e-05,-2.0899833758958963,-2.090596292562563,-2.090596292562563,-2.090596292562563,-2.090596292562563
-8.28828828828829e-05,-2.069983537657658,-2.0705905876576582,-2.0705905876576582,-2.0705905876576582,-2.0705905876576582
-8.20820820820821e-05,-2.04998369941942,-2.0505848827527533,-2.0505848827527533,-2.0505848827527533,-2.0505848827527533
-8.12812812812813e-05,-2.0299838611811816,-2.0305791778478484,-2.0305791778478484,-2.0305791778478484,-2.0305791778478484
-8.04804804804805e-05,-2.0099840229429433,-2.0105734729429434,-2.0105734729429434,-2.0105734729429434,-2.0105734729429434
-7.96796796796797e-05,-1.9899841840640644,-1.9905677680380387,-1.9905677680380387,-1.9905677680380387,-1.9905677680380387
-7.887887887887891e-05,-1.9699843442242249,-1.9705620631331338,-1.9705620631331338,-1.9705620631331338,-1.9705620631331338
-7.807807807807811e-05,-1.949984504384385,-1.950556358228229,-1.950556358228229,-1.950556358228229,-1.950556358228229
-7.727727727727731e-05,-1.9299846645445453,-1.930550653323324,-1.930550653323324,-1.930550653323324,-1.930550653323324
-7.647647647647651e-05,-1.9099848247047055,-1.9105449484184194,-1.9105449484184194,-1.9105449484184194,-1.9105449484184194
-7.567567567567571e-05,-1.8899849848648658,-1.8905392435135147,-1.8905392435135147,-1.8905392435135147,-1.8905392435135147
-7.487487487487491e-05,-1.8699851450250262,-1.8705335386086097,-1.8705335386086097,-1.8705335386086097,-1.8705335386086097
-7.407407407407411e-05,-1.8499853051851864,-1.8505278337037048,-1.8505278337037048,-1.8505278337037048,-1.8505278337037048
-7.327327327327331e-05,-1.8299854653453465,-1.8305221287988,-1.8305221287988,-1.8305221287988,-1.8305221287988
-7.247247247247252e-05,-1.8099856255055067,-1.810516423893895,-1.810516423893895,-1.810516423893895,-1.810516423893895
-7.167167167167172e-05,-1.789985785665667,-1.7905107189889902,-1.7905107189889902,-1.7905107189889902,-1.7905107189889902
-7.087087087087092e-05,-1.7699859458258271,-1.7705050140840854,-1.7705050140840854,-1.7705050140840854,-1.7705050140840854
-7.007007007007012e-05,-1.7499861059859874,-1.7504993091791805,-1.7504993091791805,-1.7504993091791805,-1.7504993091791805
-6.926926926926927e-05,-1.7299862646846849,-1.7304936042742742,-1.7304936042742742,-1.7304936042742742,-1.7304936042742742
-6.846846846846847e-05,-1.7099864232432433,-1.7104878993693695,-1.7104878993693695,-1.7104878993693695,-1.7104878993693695
-6.766766766766767e-05,-1.689986581801802,-1.6904821944644646,-1.6904821944644646,-1.6904821944644646,-1.6904821944644646
-6.686686686686687e-05,-1.6699867403603605,-1.6704764895595599,-1.6704764895595599,-1.6704764895595599,-1.6704764895595599
-6.606606606606607e-05,-1.6499868989189193,-1.650470784654655,-1.650470784654655,-1.650470784654655,-1.650470784654655
-6.526526526526527e-05,-1.6299870574774777,-1.6304650797497502,-1.6304650797497502,-1.6304650797497502,-1.6304650797497502
-6.446446446446447e-05,-1.6099872171071075,-1.6104593737737742,-1.6104593737737742,-1.6104593737737742,-1.6104593737737742
-6.366366366366367e-05,-1.5899873772672677,-1.5904536672672678,-1.5904536672672678,-1.5904536672672678,-1.5904536672672678
-6.286286286286288e-05,-1.5699875374274277,-1.570447960760761,-1.570447960760761,-1.570447960760761,-1.570447960760761
-6.206206206206208e-05,-1.549987697587588,-1.5504422542542546,-1.5504422542542546,-1.5504422542542546,-1.5504422542542546
-6.126126126126128e-05,-1.5299878577477481,-1.5304365477477482,-1.5304365477477482,-1.5304365477477482,-1.5304365477477482
-6.046046046046048e-05,-1.5099880179079084,-1.5104308412412417,-1.5104308412412417,-1.5104308412412417,-1.5104308412412417
-5.965965965965968e-05,-1.4899881780680686,-1.4904251354154159,-1.4904251354154159,-1.4904251354154159,-1.4904251354154159
-5.885885885885888e-05,-1.4699883382282288,-1.470419430510511,-1.470419430510511,-1.470419430510511,-1.470419430510511
-5.805805805805808e-05,-1.449988498388389,-1.4504137256056062,-1.4504137256056062,-1.4504137256056062,-1.4504137256056062
-5.725725725725728e-05,-1.4299886585485493,-1.4304080207007013,-1.4304080207007013,-1.4304080207007013,-1.4304080207007013
-5.6456456456456484e-05,-1.4099888187087095,-1.4104023157957963,-1.4104023157957963,-1.4104023157957963,-1.4104023157957963
-5.5655655655655685e-05,-1.3899889788688697,-1.3903966108908916,-1.3903966108908916,-1.3903966108908916,-1.3903966108908916
-5.4854854854854886e-05,-1.3699891387387395,-1.3703909056956964,-1.3703909056956964,-1.3703909056956964,-1.3703909056956964
-5.405405405405409e-05,-1.3499892972972982,-1.35038519918919,-1.35038519918919,-1.35038519918919,-1.35038519918919
-5.325325325325329e-05,-1.3299894558558567,-1.3303794926826835,-1.3303794926826835,-1.3303794926826835,-1.3303794926826835
-5.245245245245249e-05,-1.3099896144144154,-1.310373786176177,-1.310373786176177,-1.310373786176177,-1.310373786176177
-5.165165165165169e-05,-1.289989772972974,-1.2903680796696706,-1.2903680796696706,-1.2903680796696706,-1.2903680796696706
-5.085085085085089e-05,-1.2699899315315326,-1.2703623731631641,-1.2703623731631641,-1.2703623731631641,-1.2703623731631641
-5.005005005005009e-05,-1.249990090090091,-1.2503566666566577,-1.2503566666566577,-1.2503566666566577,-1.2503566666566577
-4.9249249249249294e-05,-1.2299902486486498,-1.2303509601501512,-1.2303509601501512,-1.2303509601501512,-1.2303509601501512
-4.8448448448448495e-05,-1.2099904072072083,-1.2103452536436448,-1.2103452536436448,-1.2103452536436448,-1.2103452536436448
-4.7647647647647696e-05,-1.1899905657657668,-1.1903395471371383,-1.1903395471371383,-1.1903395471371383,-1.1903395471371383
-4.684684684684684e-05,-1.1699907243243242,-1.1703338406306303,-1.1703338406306303,-1.1703338406306303,-1.1703338406306303
-4.6046046046046044e-05,-1.1499908828828826,-1.1503281341241238,-1.1503281341241238,-1.1503281341241238,-1.1503281341241238
-4.5245245245245245e-05,-1.1299910414414414,-1.1303224276176174,-1.1303224276176174,-1.1303224276176174,-1.1303224276176174
-4.4444444444444447e-05,-1.1099912005555554,-1.1103167214444443,-1.1103167214444443,-1.1103167214444443,-1.1103167214444443
-4.364364364364365e-05,-1.089991359914915,-1.0903110154184184,-1.0903110154184184,-1.0903110154184184,-1.0903110154184184
-4.284284284284285e-05,-1.0699915192742744,-1.0703053093923924,-1.0703053093923924,-1.0703053093923924,-1.0703053093923924
-4.204204204204205e-05,-1.0499916786336336,-1.0502996033663665,-1.0502996033663665,-1.0502996033663665,-1.0502996033663665
-4.124124124124125e-05,-1.029991837992993,-1.0302938973403406,-1.0302938973403406,-1.0302938973403406,-1.0302938973403406
-4.044044044044045e-05,-1.0099919973523526,-1.0102881913143145,-1.0102881913143145,-1.0102881913143145,-1.0102881913143145
-3.963963963963965e-05,-0.9899921564234238,-0.9902824851441444,-0.9902824851441444,-0.9902824851441444,-0.9902824851441444
-3.8838838838838854e-05,-0.9699923151421426,-0.9702767787977982,-0.9702767787977982,-0.9702767787977982,-0.9702767787977982
-3.8038038038038055e-05,-0.9499924738608613,-0.9502710724514519,-0.9502710724514519,-0.9502710724514519,-0.9502710724514519
-3.7237237237237257e-05,-0.9299926325795801,-0.9302653661051056,-0.9302653661051056,-0.9302653661051056,-0.9302653661051056
-3.643643643643646e-05,-0.9099927912982989,-0.9102596597587593,-0.9102596597587593,-0.9102596597587593,-0.9102596597587593
-3.563563563563566e-05,-0.8899929500170177,-0.890253953412413,-0.890253953412413,-0.890253953412413,-0.890253953412413
-3.483483483483486e-05,-0.8699931087357364,-0.8702482470000007,-0.8702482470000007,-0.8702482470000007,-0.8702482470000007
-3.403403403403406e-05,-0.8499932674544552,-0.850242540333334,-0.850242540333334,-0.850242540333334,-0.850242540333334
-3.323323323323326e-05,-0.829993426173174,-0.8302368336666675,-0.8302368336666675,-0.8302368336666675,-0.8302368336666675
-3.243243243243246e-05,-0.8099935848918927,-0.8102311270000008,-0.8102311270000008,-0.8102311270000008,-0.8102311270000008
-3.1631631631631664e-05,-0.7899937436106115,-0.7902254203333341,-0.7902254203333341,-0.7902254203333341,-0.7902254203333341
-3.0830830830830866e-05,-0.7699939023293302,-0.7702197136666675,-0.7702197136666675,-0.7702197136666675,-0.7702197136666675
-3.0030030030030067e-05,-0.749994061048049,-0.7502140070000008,-0.7502140070000008,-0.7502140070000008,-0.7502140070000008
-2.9229229229229268e-05,-0.7299942196126136,-0.7302083003333343,-0.7302083003333343,-0.7302083003333343,-0.7302083003333343
-2.842842842842847e-05,-0.7099943781711722,-0.7102025936666676,-0.7102025936666676,-0.7102025936666676,-0.7102025936666676
-2.762762762762767e-05,-0.6899945367297308,-0.690196887000001,-0.690196887000001,-0.690196887000001,-0.690196887000001
-2.682682682682687e-05,-0.6699946952882894,-0.6701911803333344,-0.6701911803333344,-0.6701911803333344,-0.6701911803333344
-2.6026026026026072e-05,-0.649994853846848,-0.6501854736666678,-0.6501854736666678,-0.6501854736666678,-0.6501854736666678
-2.5225225225225273e-05,-0.6299950124054066,-0.6301797670000011,-0.6301797670000011,-0.6301797670000011,-0.6301797670000011
-2.4424424424424474e-05,-0.6099951708488501,-0.6101740602182194,-0.6101740602182194,-0.6101740602182194,-0.6101740602182194
-2.362362362362362e-05,-0.5899953292472472,-0.5901683533913913,-0.5901683533913913,-0.5901683533913913,-0.5901683533913913
-2.2822822822822822e-05,-0.5699954876456457,-0.5701626465645645,-0.5701626465645645,-0.5701626465645645,-0.5701626465645645
-2.2022022022022024e-05,-0.549995646044044,-0.5501569397377377,-0.5501569397377377,-0.5501569397377377,-0.5501569397377377
-2.1221221221221225e-05,-0.5299958044424425,-0.5301512329109109,-0.5301512329109109,-0.5301512329109109,-0.5301512329109109
-2.0420420420420426e-05,-0.5099959628408409,-0.5101455260840841,-0.5101455260840841,-0.5101455260840841,-0.5101455260840841
-1.9619619619619627e-05,-0.4899961212392394,-0.49013981925725736,-0.49013981925725736,-0.49013981925725736,-0.49013981925725736
-1.8818818818818828e-05,-0.46999627963763785,-0.47013411243043063,-0.47013411243043063,-0.47013411243043063,-0.47013411243043063
