Time_s,Time_ns,Vin_V,Vout_V,Vout_AC_V
8.72710819e-07,409.66173909096625,-2.41495989e-05,-8.45631377,4.339754014353536
8.72902878e-07,409.8537980909662,-2.51598436e-05,-8.45893199,4.337135794353536
8.73071543e-07,410.0224630909662,-2.60447853e-05,-8.46136093,4.334706854353536
8.73254778e-07,410.2056980909663,-2.70036935e-05,-8.46413609,4.3319316943535355
8.73468954e-07,410.4198740909663,-2.81211355e-05,-8.46755666,4.328511124353536
8.73729591e-07,410.6805110909662,-2.94758394e-05,-8.47197005,4.324097734353536
8.74026741e-07,410.9776610909663,-3.10131117e-05,-8.47733015,4.3187376343535355
8.74314161e-07,411.2650810909662,-3.2492379e-05,-8.48284177,4.3132260143535355
8.746702e-07,411.6211200909662,-3.43138059e-05,-8.49010591,4.305961874353535
8.75098578e-07,412.04949809096627,-3.64882536e-05,-8.49947145,4.296596334353536
8.7574191e-07,412.69283009096625,-3.97163936e-05,-8.5147853,4.281282484353536
8.76419849e-07,413.37076909096623,-4.30657154e-05,-8.53250444,4.2635633443535355
8.77498954e-07,414.4498740909662,-4.82748964e-05,-8.56394547,4.232122314353536
8.77877792e-07,414.82871209096623,-5.00653038e-05,-8.57591047,4.220157314353536
8.78191747e-07,415.1426670909663,-5.15330668e-05,-8.58618176,4.209886024353535
8.78489066e-07,415.4399860909662,-5.29092627e-05,-8.59620208,4.199865704353536
